categoryName,created,articleId,articleName,description
APIs,2022-01-17 10:18:32,519,How can I place a basket order in APIs?,"You need to call API to place order, you could group them using remarks field."
APIs,2022-01-17 10:18:32,520,What happens if i logged in using API and did not logout due to network interruption?,Session will be valid till EOD or subsequent login.
APIs,2022-01-17 10:18:32,521,How can i calculate margin for my positions? Whether I would need a code or function to integrate into my account or at least the formula to calculate margin in my code?,You have to make the API Limits method call to get the limits and margin used.
APIs,2022-01-17 10:18:32,522,How to get the list of all instruments along with their token numbers through the Python API requests?,"Please find the below link to get the list of all instruments along with their token numbers:<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py/blob/master/tests/test_download_masters.py"">https://github.com/Shoonya-Dev/ShoonyaApi-py/blob/master/tests/test_download_masters.py</a><br>"
APIs,2022-01-17 10:18:32,535,What is the symbol format for the BankNifty option in API?,The Trade Symbol for BankNifty options will be SymbolDDMYYOptionTypeStrike.For Example- BANKNIFTY17FEB22P38600
APIs,2022-01-17 10:18:32,536,What is the Command to Install the Libraries in Python?,Please run the below command to install libraries in your Python API:py -m pip install -r requirements.txt
APIs,2022-01-17 10:18:32,537,What type of historical data I can check in APIs and how to fetch it?,"There are 2 types of historical data:<ol><li>1. get_time_price_series :</li><li>2. get_daily_price_series</li></ol>Please find below the link of How to fetch historical data in APIs: -<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_time_price_series"">https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_time_price_series</a><a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_daily_price_series"">https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_daily_price_series</a>"
APIs,2022-01-17 10:18:32,538,What is the vendor Code in API?,The vendor code will be your Client Code_U&nbsp;For Examples FA12345_U
APIs,2022-01-17 10:18:32,539,What is the IMEI number in API?,You can set any default values like your device id/ MAC ID or any other value as per your choice in the program as an IMEI number.&nbsp;For example abc1234
APIs,2022-01-17 10:18:32,540,How to call get position and getMTM for API trading?,"Please check the code in the below link:<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_positions"">https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_positions</a>"
APIs,2022-01-17 10:18:32,541,"Can I get 5 min candle OHLC, RSI, and ADI from the API? ","We provide 5 min data in OHLC (Open, High, Low &amp; Close).&nbsp;RSI and ADI are technical indicators and we do not provide the same."
APIs,2022-01-17 10:18:32,542,What is the Product Type for Intraday (MIS) in NSE Cash in API?,You need to pass &quot;I&quot; in the API program for Intraday in the NSE Cash market.
APIs,2022-01-17 10:18:32,543,What is the product Type for Delivery (CNC) in NSE Cash Market in API?,You need to pass &quot;C&quot; in the API program for Delivery (CNC) in the NSE Cash market.
APIs,2022-01-17 10:18:32,544,What is the Product Type for Intraday (MIS) in NSE Options?,You need to pass &quot;M&quot; in the API program for Intraday (MIS) in the NSE options.
APIs,2022-01-17 10:18:32,545,What is the maximum number of tokens that I can subscribe to in the WebSocket?,There are no such restrictions.
APIs,2022-01-17 10:18:32,546,How to close the WebSocket?,Please refer to &quot;Example_market&quot;.
APIs,2022-01-17 10:18:32,547,What are the types of feed available in the WebSocket?,"There are three types of feeds: - Depth, Order &amp; Authline."
APIs,2022-01-17 10:18:32,548,What is the frequency of the feed in WebSocket?,The frequency will be the same as provided by Exchange. 
APIs,2022-01-17 10:18:32,549,How can I get market status (open or close) using WebSocket?,"Currently, this facility is not available. You can not check the market status in API. "
APIs,2022-01-17 10:18:32,550,I tried python code to connect WebSocket with bank nifty spot live price. But it is not working. Can you share any sample program model for the same?,Please refer to: - &nbsp;test_websocket_feed in tests. 
APIs,2022-01-17 10:18:32,551,Which API can give open orders details?,"Please find below details:&nbsp;<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_orderbook"">https://github.com/Shoonya-Dev/ShoonyaApi-py#md-get_orderbook</a>Status Type:Possible ValuesPENDINGCANCELEDOPENREJECTEDCOMPLETETRIGGER_PENDINGINVALID_STATUS_TYPE"
APIs,2022-01-17 10:18:32,552,What are the limits for placing the order in API?,"Currently, in our API, we provide 20 orders per second per service instance &amp; 200 orders per minute per service instance.Any third-party developers should not send more than 20 orders per second and 200 orders per minute to avoid any trading rejections."
APIs,2022-01-17 10:18:32,554,How to get the latest figure of VWAP (Volume Weighted Average Price) using your API?,"Please find the below-mentioned Code to find the latest figure for VWAP (Volume Weighted Average Price):&nbsp;<br>from api_helper import ShoonyaApiPyimport yamlimport datetime<br>with open(&#39;cred.yml&#39;) as f:&nbsp; &nbsp; cred = yaml.load(f, Loader=yaml.FullLoader)&nbsp; &nbsp; # print(cred)<br>api = ShoonyaApiPy()ret = api.login(userid = cred[&#39;user&#39;], password = cred[&#39;pwd&#39;], twoFA=cred[&#39;factor2&#39;], vendor_code=cred[&#39;vc&#39;], api_secret=cred[&#39;apikey&#39;], imei=cred[&#39;imei&#39;])<br>lastBusDay = datetime.datetime.today()lastBusDay = lastBusDay.replace(hour=0, minute=0, second=0, microsecond=0, day=8, month=4)<br>sStrike = &#39;BANKNIFTY21APR22P37500&#39;<br>OptToken = api.searchscrip(exchange=&quot;NFO&quot;, searchtext=sStrike)sToken = str(OptToken[&#39;values&#39;][0][&#39;token&#39;])<br>ret = api.get_time_price_series(exchange=&#39;NFO&#39;, token=sToken, starttime=lastBusDay.timestamp(), interval=1)<br>print(&#39;Strike: &#39; + sStrike)print(&#39;LTP: &#39; + ret[0][&#39;intc&#39;])print(&#39;VWAP: &#39; + ret[0][&#39;intvwap&#39;])<br>ret1 = api.get_quotes(&#39;NFO&#39;, sToken)print(&#39;VWAP: &#39; + ret1[&#39;ap&#39;])"
APIs,2022-01-17 10:18:32,566,Will Finvasia help me to code my trading strategies based on my logic?,"Currently, Finvasia does not provide such kind of services. You need to contact our Third-Party vendors for the same."
APIs,2022-01-17 10:18:32,567,Do you have any curl-based codes?,"Yes, In the Shoonya REST API Backend we are using Curl-Based Codes."
APIs,2022-01-17 10:18:32,568,What is the product Type for NRML in NSE Cash Market in APIs?,You need to pass &quot;M&quot; in the API program for (NRML) in the NSE Cash market.
APIs,2022-01-17 10:18:32,569,What should I feed to execute Banknifty future symbol in the API?,"Please find the examples provided on the shoonya python Git page under the WebSocket subscribe section.<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py#-searchscripexchange-searchtext"">https://github.com/Shoonya-Dev/ShoonyaApi-py#-searchscripexchange-searchtext</a>"
APIs,2022-01-17 10:18:32,570,Can I integrate TradingView data using Shoonya APIs?,"Yes, you can integrate TradingView data using Shoonya APIs."
APIs,2022-01-17 10:18:32,571,How can I check if my orders have been successfully executed or not from the Response Details?,You will get a response &quot;Order has been successfully executed&quot;. 
APIs,2022-01-17 10:18:32,572,Do you offer paper trading accounts for testing & development? ,"Currently, we don&#39;t provide the paper trading facility, But we provide UAT Environment (User Authentication) for testing.For more information, please contact us at <a href=""mailto:apisupport@finvasia.in"">apisupport@finvasia.in</a>"
APIs,2022-01-17 10:18:32,573,"I want to run strategy for multiple accounts of my family, when I create an individual instance for each user, WebSockets does not work for all the users. How to fix it?",You can use the Threading functionality for multiple accounts.
APIs,2022-01-17 10:18:32,574,"I'm getting an error : ModuleNotFoundError: No module named 'WebSocket' while printing session, what should I do?","Please find the below details of Pip install requirements:-pip install Pip install websocket_client,<a href=""https://github.com/Shoonya-Dev/ShoonyaApi-py/blob/master/requirements.txt"">https://github.com/Shoonya-Dev/ShoonyaApi-py/blob/master/requirements.txt</a>"
APIs,2022-01-17 10:18:32,575,"I am using DotNet API and getting the Response Data, stat Not OK emsg Session Expired User ID and Account ID, How to Fix it?",You need to mention User ID or Account ID in the respective field.
